M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle
2965,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
2969,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
2970,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
2973,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
2986,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3005,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3006,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3010,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3013,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3017,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3038,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3049,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3050,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3052,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3055,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3070,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3072,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3073,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3074,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3075,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3076,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3077,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3078,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3079,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3080,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3081,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3082,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3083,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3084,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3102,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3110,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3125,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3127,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3128,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3129,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3130,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3133,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3150,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3166,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3185,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3188,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3207,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3218,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3225,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3228,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3229,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3232,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3245,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3247,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3255,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3260,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3265,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3276,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3295,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3311,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3323,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3328,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3344,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3346,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3349,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3351,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3372,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3382,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3398,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3404,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3420,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3424,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3426,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3438,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3444,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3446,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3449,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3456,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3469,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3470,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3478,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3479,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3496,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3497,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3510,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3515,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3520,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3525,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3553,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3558,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3561,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3589,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3592,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3600,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3611,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3612,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3630,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3635,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3642,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3643,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3672,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3680,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3689,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3691,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3693,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3701,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3704,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3711,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3715,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3718,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3724,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3737,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3740,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3741,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3742,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3762,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3766,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3767,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3768,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3770,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3774,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3777,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3781,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3807,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3808,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3810,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3816,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3818,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3848,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3849,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3853,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3863,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3882,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3897,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3904,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3908,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3928,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3935,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3938,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3945,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3955,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3965,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3966,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3967,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3968,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3988,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3990,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
3999,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
4000,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
4014,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
4017,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
4019,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
4031,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
4047,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
4054,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
4061,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
4070,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
4087,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
4096,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False
16817,7168,4096,False,torch.bfloat16,torch.bfloat16,False,False
1025,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1026,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1029,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1052,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1053,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1059,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1060,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1069,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1073,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1076,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1081,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1082,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1083,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1084,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1085,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1086,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1089,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1097,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1100,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1126,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1127,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1128,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1133,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1134,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1140,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1141,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1143,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1150,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1151,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1155,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1156,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1164,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1166,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1175,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1177,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1180,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1181,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1191,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1193,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1208,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1209,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1213,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1215,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1216,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1217,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1221,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1228,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1234,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1236,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1251,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1252,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1253,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1259,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1262,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1270,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1276,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1279,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1284,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1288,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1291,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1293,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1302,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1304,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1305,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1308,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1311,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1314,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1315,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1316,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1321,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1323,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1327,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1335,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1337,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1339,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1345,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1346,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1350,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1356,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1360,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1370,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1371,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1374,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1376,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1377,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1390,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1407,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1417,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1422,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1423,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1426,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1434,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1437,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1444,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1445,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1446,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1448,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1450,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1451,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1454,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1459,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1461,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1462,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1463,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1466,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1478,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1485,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1487,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1489,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1497,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1498,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1499,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1500,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1501,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1502,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1504,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1506,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1509,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1510,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1513,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1518,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1522,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1525,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1532,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1534,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1536,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1537,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1538,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1539,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1540,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1541,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1542,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1543,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1544,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1545,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1546,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1547,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1548,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1733,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2003,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2131,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2149,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2328,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2420,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2563,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2593,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2625,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2633,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2641,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2645,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2682,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2711,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2723,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2733,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2738,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2741,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2745,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2747,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2761,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2765,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2773,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2778,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2810,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2814,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2825,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2826,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2852,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2855,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2856,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2867,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2870,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2873,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2874,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2877,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2883,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2898,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2921,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2926,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2930,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2934,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2937,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2938,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2943,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2955,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2958,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2965,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2969,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2970,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2973,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
2986,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3005,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3006,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3010,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3013,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3017,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3038,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3049,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3050,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3052,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3055,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3070,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3072,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3073,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3074,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3075,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3076,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3077,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3078,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3079,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3080,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3081,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3082,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3083,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3084,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3102,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3110,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3125,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3127,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3128,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3129,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3130,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3133,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3150,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3166,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3185,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3188,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3207,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3218,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3225,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3228,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3229,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3232,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3245,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3247,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3255,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3260,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3265,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3276,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3295,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3311,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3323,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3328,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3344,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3346,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3349,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3351,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3372,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3382,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3398,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3404,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3420,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3424,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3426,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3438,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3444,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3446,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3449,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3456,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3469,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3470,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3478,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3479,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3496,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3497,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3510,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3515,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3520,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3525,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
